customer_id,customer_name,country,channel_type,size,annual_volume_usd
CUST_0416,Distributor_416,UK,Direct-to-Consumer,Small,1309875.74
CUST_0417,Distributor_417,India,Retail Store,Small,241261.03
CUST_0418,Distributor_418,Vietnam,Direct-to-Consumer,Small,1736087.76
CUST_0419,Distributor_419,USA,Online Retail,Small,978235.35
CUST_0420,Distributor_420,India,Online Retail,Small,1726152.2
CUST_0421,Distributor_421,USA,Direct-to-Consumer,Small,1789565.14
CUST_0422,Distributor_422,USA,Online Retail,Medium,1334449.69
CUST_0423,Distributor_423,UK,Online Retail,Small,903326.09
CUST_0424,Distributor_424,Vietnam,Direct-to-Consumer,Small,1864121.83
CUST_0425,Distributor_425,South Korea,Distributor,Small,949881.06
CUST_0426,Distributor_426,UAE,Direct-to-Consumer,Small,803380.37
CUST_0427,Distributor_427,Germany,Distributor,Medium,1247170.49
CUST_0428,Distributor_428,UK,Direct-to-Consumer,Small,1770795.91
CUST_0429,Distributor_429,UK,Direct-to-Consumer,Small,1048832.75
CUST_0430,Distributor_430,Japan,Distributor,Medium,124142.6
CUST_0431,Distributor_431,Vietnam,Distributor,Medium,190564.46
CUST_0432,Distributor_432,Germany,Online Retail,Small,119363.19
CUST_0433,Distributor_433,UAE,Direct-to-Consumer,Small,738840.25
CUST_0434,Distributor_434,South Korea,Distributor,Medium,1942962.42
CUST_0435,Distributor_435,South Korea,Retail Store,Medium,411131.36
CUST_0436,Distributor_436,UAE,Direct-to-Consumer,Medium,1121751.29
CUST_0437,Distributor_437,UAE,Distributor,Small,566840.54
CUST_0438,Distributor_438,USA,Distributor,Small,1053582.29
CUST_0439,Distributor_439,USA,Online Retail,Small,1549985.14
CUST_0440,Distributor_440,South Korea,Online Retail,Small,1351333.28
CUST_0441,Distributor_441,UAE,Online Retail,Small,1249275.29
CUST_0442,Distributor_442,Japan,Retail Store,Medium,1921661.71
CUST_0443,Distributor_443,UK,Direct-to-Consumer,Medium,1938553.12
CUST_0444,Distributor_444,India,Retail Store,Small,974955.41
CUST_0445,Distributor_445,Japan,Direct-to-Consumer,Medium,1185724.18
CUST_0446,Distributor_446,India,Distributor,Small,1252174.47
CUST_0447,Distributor_447,Vietnam,Retail Store,Small,709621.64
CUST_0448,Distributor_448,Vietnam,Distributor,Medium,235272.81
CUST_0449,Distributor_449,USA,Retail Store,Small,906839.73
CUST_0450,Distributor_450,Germany,Online Retail,Small,583893.05
CUST_0451,Distributor_451,UAE,Online Retail,Small,435067.46
CUST_0452,Distributor_452,India,Direct-to-Consumer,Small,1985210.03
CUST_0453,Distributor_453,USA,Direct-to-Consumer,Small,1729671.49
CUST_0454,Distributor_454,UK,Online Retail,Medium,1110832.33
CUST_0455,Distributor_455,Vietnam,Retail Store,Small,948052.02
CUST_0456,Distributor_456,Japan,Direct-to-Consumer,Small,1137735.79
CUST_0457,Distributor_457,UAE,Retail Store,Small,395986.1
CUST_0458,Distributor_458,Germany,Online Retail,Medium,575196.03
CUST_0459,Distributor_459,UK,Online Retail,Medium,371388.89
CUST_0460,Distributor_460,India,Distributor,Medium,229148.23
CUST_0461,Distributor_461,Vietnam,Direct-to-Consumer,Medium,1036412.75
CUST_0462,Distributor_462,UK,Online Retail,Medium,856162.08
CUST_0463,Distributor_463,Japan,Retail Store,Medium,1041303.07
CUST_0464,Distributor_464,UAE,Distributor,Medium,345560.27
CUST_0465,Distributor_465,Vietnam,Online Retail,Small,1290768.14
CUST_0466,Distributor_466,India,Direct-to-Consumer,Medium,363653.94
CUST_0467,Distributor_467,UK,Distributor,Small,531023.79
CUST_0468,Distributor_468,South Korea,Direct-to-Consumer,Medium,591909.09
CUST_0469,Distributor_469,South Korea,Online Retail,Small,1610138.39
CUST_0470,Distributor_470,UAE,Distributor,Small,1497578.7
CUST_0471,Distributor_471,USA,Direct-to-Consumer,Medium,416648.23
CUST_0472,Distributor_472,Germany,Retail Store,Medium,1100456.55
CUST_0473,Distributor_473,UAE,Direct-to-Consumer,Small,1533931.98
CUST_0474,Distributor_474,USA,Retail Store,Medium,71511.65
CUST_0475,Distributor_475,South Korea,Direct-to-Consumer,Medium,767484.47
CUST_0476,Distributor_476,UAE,Direct-to-Consumer,Medium,1691842.22
CUST_0477,Distributor_477,Germany,Distributor,Medium,1992851.96
CUST_0478,Distributor_478,India,Direct-to-Consumer,Medium,1304562.1
CUST_0479,Distributor_479,UK,Retail Store,Small,1206436.45
CUST_0480,Distributor_480,Japan,Online Retail,Medium,53665.77
CUST_0481,Distributor_481,Germany,Direct-to-Consumer,Small,1258199.21
CUST_0482,Distributor_482,USA,Distributor,Medium,805963.51
CUST_0483,Distributor_483,UAE,Distributor,Medium,987897.14
CUST_0484,Distributor_484,India,Distributor,Small,253067.85
CUST_0485,Distributor_485,UAE,Direct-to-Consumer,Small,1143287.18
CUST_0486,Distributor_486,South Korea,Distributor,Small,1218769.48
CUST_0487,Distributor_487,USA,Distributor,Small,1658846.35
CUST_0488,Distributor_488,Vietnam,Online Retail,Small,340549.49
CUST_0489,Distributor_489,UAE,Online Retail,Small,1580549.11
CUST_0490,Distributor_490,South Korea,Direct-to-Consumer,Medium,1659004.8
CUST_0491,Distributor_491,Japan,Online Retail,Medium,337532.43
CUST_0492,Distributor_492,Japan,Direct-to-Consumer,Medium,509922.32
CUST_0493,Distributor_493,South Korea,Distributor,Medium,1216539.32
CUST_0494,Distributor_494,UAE,Online Retail,Medium,1480550.87
CUST_0495,Distributor_495,Germany,Direct-to-Consumer,Medium,871433.7
CUST_0496,Distributor_496,Japan,Retail Store,Small,397592.31
CUST_0497,Distributor_497,South Korea,Distributor,Medium,1687614.46
CUST_0498,Distributor_498,UK,Online Retail,Medium,1903109.87
CUST_0499,Distributor_499,India,Distributor,Small,756359.11
CUST_0500,Distributor_500,UAE,Retail Store,Medium,1415491.32
CUST_0501,Distributor_501,USA,Distributor,Small,582488.08
CUST_0502,Distributor_502,South Korea,Retail Store,Medium,1576034.78
CUST_0503,Distributor_503,South Korea,Online Retail,Medium,887830.78
CUST_0504,Distributor_504,Germany,Online Retail,Medium,950378.99
CUST_0505,Distributor_505,UK,Direct-to-Consumer,Medium,943464.43
CUST_0506,Distributor_506,UAE,Distributor,Small,1280782.76
CUST_0507,Distributor_507,USA,Direct-to-Consumer,Medium,1018099.25
CUST_0508,Distributor_508,USA,Retail Store,Medium,63706.95
CUST_0509,Distributor_509,Germany,Online Retail,Small,1239939.04
CUST_0510,Distributor_510,USA,Direct-to-Consumer,Medium,1849114.96
CUST_0511,Distributor_511,Germany,Retail Store,Medium,184468.13
CUST_0512,Distributor_512,Japan,Distributor,Small,120760.86
CUST_0513,Distributor_513,Vietnam,Retail Store,Medium,1817196.43
CUST_0514,Distributor_514,Japan,Retail Store,Small,773853.83
CUST_0515,Distributor_515,Germany,Online Retail,Medium,1564585.59
CUST_0516,Distributor_516,South Korea,Direct-to-Consumer,Medium,1713524.77
CUST_0517,Distributor_517,USA,Online Retail,Small,1817553.03
CUST_0518,Distributor_518,South Korea,Distributor,Small,664619.57
CUST_0519,Distributor_519,India,Direct-to-Consumer,Small,1804675.02
CUST_0520,Distributor_520,Vietnam,Distributor,Small,1119225.14
CUST_0521,Distributor_521,India,Retail Store,Small,1876803.8
CUST_0522,Distributor_522,UAE,Online Retail,Small,1586040.38
CUST_0523,Distributor_523,India,Online Retail,Medium,1963529.33
CUST_0524,Distributor_524,UK,Direct-to-Consumer,Medium,1464053.67
CUST_0525,Distributor_525,USA,Online Retail,Medium,954668.35
CUST_0526,Distributor_526,UK,Online Retail,Small,1936344.55
CUST_0527,Distributor_527,Germany,Distributor,Medium,344931.32
CUST_0528,Distributor_528,UAE,Distributor,Small,223238.48
CUST_0529,Distributor_529,UK,Online Retail,Medium,1070612.28
CUST_0530,Distributor_530,South Korea,Online Retail,Small,837756.86
CUST_0531,Distributor_531,USA,Retail Store,Medium,1430278.44
CUST_0532,Distributor_532,India,Online Retail,Small,490986.75
CUST_0533,Distributor_533,India,Retail Store,Small,373260.35
CUST_0534,Distributor_534,India,Retail Store,Small,471376.38
CUST_0535,Distributor_535,UK,Distributor,Small,852942.81
CUST_0536,Distributor_536,Japan,Direct-to-Consumer,Small,616645.74
CUST_0537,Distributor_537,India,Distributor,Small,1622487.05
CUST_0538,Distributor_538,USA,Direct-to-Consumer,Small,1598279.95
CUST_0539,Distributor_539,Germany,Retail Store,Small,554310.63
CUST_0540,Distributor_540,Germany,Retail Store,Medium,1528928.78
CUST_0541,Distributor_541,UK,Distributor,Medium,449518.48
CUST_0542,Distributor_542,UAE,Distributor,Small,365158.63
CUST_0543,Distributor_543,India,Direct-to-Consumer,Medium,929916.72
CUST_0544,Distributor_544,India,Online Retail,Small,1138062.44
CUST_0545,Distributor_545,Vietnam,Direct-to-Consumer,Small,954666.18
CUST_0546,Distributor_546,South Korea,Retail Store,Medium,811920.31
CUST_0547,Distributor_547,USA,Distributor,Medium,1330721.2
CUST_0548,Distributor_548,UK,Distributor,Small,232145.55
CUST_0549,Distributor_549,India,Direct-to-Consumer,Medium,447344.6
CUST_0550,Distributor_550,USA,Direct-to-Consumer,Small,745508.4
CUST_0551,Distributor_551,Japan,Online Retail,Medium,1287435.71
CUST_0552,Distributor_552,UAE,Direct-to-Consumer,Medium,431889.58
CUST_0553,Distributor_553,Germany,Retail Store,Small,358011.9
CUST_0554,Distributor_554,Vietnam,Distributor,Small,373766.91
CUST_0555,Distributor_555,India,Distributor,Medium,1816979.35
CUST_0556,Distributor_556,Germany,Online Retail,Small,1038749.65
CUST_0557,Distributor_557,UK,Direct-to-Consumer,Medium,409238.44
CUST_0558,Distributor_558,UK,Direct-to-Consumer,Small,1649736.14
CUST_0559,Distributor_559,UAE,Distributor,Small,1249831.15
CUST_0560,Distributor_560,South Korea,Retail Store,Small,279405.78
CUST_0561,Distributor_561,Japan,Online Retail,Medium,1935896.9
CUST_0562,Distributor_562,UAE,Online Retail,Medium,288746.1
CUST_0563,Distributor_563,UAE,Retail Store,Small,373612.05
CUST_0564,Distributor_564,Vietnam,Distributor,Medium,1329461.34
CUST_0565,Distributor_565,USA,Direct-to-Consumer,Medium,1141523.58
CUST_0566,Distributor_566,India,Retail Store,Medium,1654768.97
CUST_0567,Distributor_567,UK,Direct-to-Consumer,Small,1476418.16
CUST_0568,Distributor_568,UAE,Retail Store,Medium,628155.07
CUST_0569,Distributor_569,Germany,Online Retail,Small,1434973.46
CUST_0570,Distributor_570,Germany,Direct-to-Consumer,Medium,1807527.22
CUST_0571,Distributor_571,India,Retail Store,Medium,747706.62
CUST_0572,Distributor_572,UAE,Retail Store,Medium,1765652.73
CUST_0573,Distributor_573,Vietnam,Retail Store,Small,1438427.34
CUST_0574,Distributor_574,South Korea,Direct-to-Consumer,Small,1452201.02
CUST_0575,Distributor_575,Japan,Retail Store,Small,728485.75
CUST_0576,Distributor_576,Japan,Direct-to-Consumer,Small,1246865.97
CUST_0577,Distributor_577,UK,Direct-to-Consumer,Small,737131.15
CUST_0578,Distributor_578,South Korea,Distributor,Medium,1695287.79
CUST_0579,Distributor_579,Vietnam,Retail Store,Medium,296216.25
CUST_0580,Distributor_580,Vietnam,Direct-to-Consumer,Small,664093.2
CUST_0581,Distributor_581,USA,Direct-to-Consumer,Medium,391018.8
CUST_0582,Distributor_582,Japan,Distributor,Small,1983898.1
CUST_0583,Distributor_583,Germany,Retail Store,Small,1303619.72
CUST_0584,Distributor_584,Japan,Distributor,Medium,470283.24
CUST_0585,Distributor_585,UK,Online Retail,Medium,114719.24
CUST_0586,Distributor_586,Germany,Direct-to-Consumer,Small,1530535.03
CUST_0587,Distributor_587,South Korea,Direct-to-Consumer,Medium,1543826.31
CUST_0588,Distributor_588,South Korea,Online Retail,Medium,1802752.41
CUST_0589,Distributor_589,Japan,Distributor,Small,1357928.01
CUST_0590,Distributor_590,UAE,Retail Store,Medium,810030.81
CUST_0591,Distributor_591,Vietnam,Retail Store,Small,1735899.04
CUST_0592,Distributor_592,Japan,Retail Store,Medium,854884.2
CUST_0593,Distributor_593,USA,Direct-to-Consumer,Medium,873969.44
CUST_0594,Distributor_594,UAE,Distributor,Small,102991.28
CUST_0595,Distributor_595,South Korea,Retail Store,Small,1723766.27
CUST_0596,Distributor_596,South Korea,Online Retail,Medium,1660776.15
CUST_0597,Distributor_597,Japan,Retail Store,Small,85112.78
CUST_0598,Distributor_598,Germany,Distributor,Medium,1140410.37
CUST_0599,Distributor_599,Japan,Direct-to-Consumer,Medium,598966.34
CUST_0600,Distributor_600,UK,Online Retail,Small,475964.21
CUST_0601,Distributor_601,UAE,Online Retail,Small,238242.22
CUST_0602,Distributor_602,Germany,Online Retail,Small,1155983.02
CUST_0603,Distributor_603,South Korea,Online Retail,Small,1216797.09
CUST_0604,Distributor_604,USA,Direct-to-Consumer,Medium,1473979.99
CUST_0605,Distributor_605,Vietnam,Retail Store,Medium,1810645.24
CUST_0606,Distributor_606,UAE,Online Retail,Medium,694295.61
CUST_0607,Distributor_607,Japan,Direct-to-Consumer,Small,411393.85
CUST_0608,Distributor_608,Vietnam,Retail Store,Medium,1684396.76
CUST_0609,Distributor_609,Vietnam,Retail Store,Small,1186473.33
CUST_0610,Distributor_610,UK,Online Retail,Small,1168031.22
CUST_0611,Distributor_611,South Korea,Direct-to-Consumer,Small,1671178.35
CUST_0612,Distributor_612,USA,Online Retail,Medium,1488253.21
CUST_0613,Distributor_613,USA,Retail Store,Medium,1354940.51
CUST_0614,Distributor_614,Vietnam,Online Retail,Small,1913857.74
CUST_0615,Distributor_615,Germany,Retail Store,Medium,889333.45
CUST_0616,Distributor_616,Japan,Online Retail,Small,955644.81
CUST_0617,Distributor_617,UK,Retail Store,Medium,1790420.42
CUST_0618,Distributor_618,UAE,Direct-to-Consumer,Small,1898811.22
CUST_0619,Distributor_619,Germany,Distributor,Medium,1420135.86
CUST_0620,Distributor_620,Germany,Retail Store,Medium,306802.21
CUST_0621,Distributor_621,UAE,Direct-to-Consumer,Small,1000950.78
CUST_0622,Distributor_622,South Korea,Distributor,Small,579559.09
CUST_0623,Distributor_623,Japan,Retail Store,Medium,1037218.82
CUST_0624,Distributor_624,India,Online Retail,Small,1788386.03
CUST_0625,Distributor_625,India,Distributor,Medium,971362.04
CUST_0626,Distributor_626,India,Online Retail,Small,515770.49
CUST_0627,Distributor_627,USA,Distributor,Medium,696126.66
CUST_0628,Distributor_628,Vietnam,Online Retail,Small,966000.34
CUST_0629,Distributor_629,UK,Online Retail,Small,453635.53
CUST_0630,Distributor_630,USA,Retail Store,Small,1715565.2
CUST_0631,Distributor_631,Germany,Online Retail,Small,121606.66
CUST_0632,Distributor_632,UK,Online Retail,Small,952561.31
CUST_0633,Distributor_633,South Korea,Retail Store,Small,1049702.07
CUST_0634,Distributor_634,Vietnam,Online Retail,Small,591753.04
CUST_0635,Distributor_635,Vietnam,Online Retail,Medium,1253279.71
CUST_0636,Distributor_636,Japan,Online Retail,Medium,1765732.22
CUST_0637,Distributor_637,South Korea,Retail Store,Medium,1012415.83
CUST_0638,Distributor_638,Japan,Retail Store,Medium,928664.19
CUST_0639,Distributor_639,Germany,Distributor,Medium,819423.35
CUST_0640,Distributor_640,UK,Online Retail,Small,1770404.18
CUST_0641,Distributor_641,Vietnam,Online Retail,Medium,1235415.17
CUST_0642,Distributor_642,Germany,Retail Store,Medium,1450937.0
CUST_0643,Distributor_643,South Korea,Retail Store,Medium,53051.96
CUST_0644,Distributor_644,Japan,Distributor,Medium,1449265.64
CUST_0645,Distributor_645,India,Retail Store,Medium,1227401.13
CUST_0646,Distributor_646,USA,Distributor,Small,1347319.6
CUST_0647,Distributor_647,South Korea,Distributor,Small,769653.39
CUST_0648,Distributor_648,USA,Online Retail,Small,1121688.13
CUST_0649,Distributor_649,Japan,Online Retail,Small,206351.03
CUST_0650,Distributor_650,UK,Online Retail,Medium,854716.89
CUST_0651,Distributor_651,South Korea,Online Retail,Small,755743.98
CUST_0652,Distributor_652,South Korea,Retail Store,Small,1029199.54
CUST_0653,Distributor_653,Germany,Distributor,Medium,1244518.26
CUST_0654,Distributor_654,UK,Retail Store,Small,1293860.33
CUST_0655,Distributor_655,Vietnam,Retail Store,Medium,179565.5
CUST_0656,Distributor_656,USA,Retail Store,Small,1649024.63
CUST_0657,Distributor_657,USA,Distributor,Small,625329.38
CUST_0658,Distributor_658,UK,Online Retail,Medium,828769.06
CUST_0659,Distributor_659,Japan,Online Retail,Small,1139352.67
CUST_0660,Distributor_660,UAE,Direct-to-Consumer,Medium,1642610.24
CUST_0661,Distributor_661,India,Direct-to-Consumer,Medium,1400361.01
CUST_0662,Distributor_662,USA,Online Retail,Medium,201348.56
CUST_0663,Distributor_663,Germany,Direct-to-Consumer,Small,1588521.06
CUST_0664,Distributor_664,South Korea,Direct-to-Consumer,Small,799267.26
CUST_0665,Distributor_665,Japan,Distributor,Small,1837438.71
CUST_0666,Distributor_666,Vietnam,Retail Store,Small,1784821.46
CUST_0667,Distributor_667,Germany,Direct-to-Consumer,Medium,1222094.63
CUST_0668,Distributor_668,India,Direct-to-Consumer,Medium,1075334.57
CUST_0669,Distributor_669,Germany,Online Retail,Small,889532.21
CUST_0670,Distributor_670,Japan,Direct-to-Consumer,Small,1535718.3
CUST_0671,Distributor_671,Germany,Retail Store,Medium,99623.13
CUST_0672,Distributor_672,Japan,Distributor,Small,63085.26
CUST_0673,Distributor_673,USA,Online Retail,Medium,848776.35
CUST_0674,Distributor_674,Vietnam,Retail Store,Small,1701922.0
CUST_0675,Distributor_675,Germany,Retail Store,Small,474890.48
CUST_0676,Distributor_676,USA,Online Retail,Medium,255255.41
CUST_0677,Distributor_677,Vietnam,Direct-to-Consumer,Small,996899.91
CUST_0678,Distributor_678,UK,Direct-to-Consumer,Medium,1087229.78
CUST_0679,Distributor_679,UAE,Distributor,Small,126042.22
CUST_0680,Distributor_680,South Korea,Retail Store,Small,857592.94
CUST_0681,Distributor_681,Japan,Online Retail,Small,1524616.55
CUST_0682,Distributor_682,India,Online Retail,Small,303593.18
CUST_0683,Distributor_683,UK,Distributor,Medium,1914041.72
CUST_0684,Distributor_684,India,Direct-to-Consumer,Medium,916049.04
CUST_0685,Distributor_685,UK,Distributor,Medium,1968825.67
CUST_0686,Distributor_686,USA,Online Retail,Medium,345589.37
CUST_0687,Distributor_687,Germany,Online Retail,Small,713754.85
CUST_0688,Distributor_688,UK,Retail Store,Medium,981862.97
CUST_0689,Distributor_689,South Korea,Distributor,Medium,1535708.53
CUST_0690,Distributor_690,India,Direct-to-Consumer,Medium,744562.01
CUST_0691,Distributor_691,USA,Online Retail,Medium,429516.48
CUST_0692,Distributor_692,UK,Direct-to-Consumer,Small,1370905.28
CUST_0693,Distributor_693,South Korea,Online Retail,Medium,1137532.21
CUST_0694,Distributor_694,UK,Distributor,Small,1186819.63
CUST_0695,Distributor_695,South Korea,Direct-to-Consumer,Medium,1271156.93
CUST_0696,Distributor_696,South Korea,Direct-to-Consumer,Medium,1575657.24
CUST_0697,Distributor_697,USA,Direct-to-Consumer,Small,1265641.62
CUST_0698,Distributor_698,Japan,Online Retail,Small,949818.75
CUST_0699,Distributor_699,USA,Online Retail,Small,126946.09
CUST_0700,Distributor_700,Japan,Direct-to-Consumer,Small,1818538.48
CUST_0701,Distributor_701,South Korea,Retail Store,Medium,1823436.49
CUST_0702,Distributor_702,UAE,Online Retail,Medium,944009.53
CUST_0703,Distributor_703,Germany,Online Retail,Small,1591494.1
CUST_0704,Distributor_704,USA,Retail Store,Medium,1377473.99
CUST_0705,Distributor_705,USA,Distributor,Small,1890882.08
CUST_0706,Distributor_706,Germany,Direct-to-Consumer,Medium,1050159.71
CUST_0707,Distributor_707,Japan,Distributor,Small,1733917.67
CUST_0708,Distributor_708,South Korea,Online Retail,Small,1008265.45
CUST_0709,Distributor_709,Japan,Distributor,Small,1535506.47
