inventory_id,product_id,facility_id,stock_level,safety_stock_level,reorder_point
INV_000581,PROD_128,FAC_02,48,13,24
INV_000582,PROD_046,FAC_06,55,11,20
INV_000583,PROD_019,FAC_16,42,13,21
INV_000584,PROD_072,FAC_05,32,20,33
INV_000585,PROD_065,FAC_25,46,18,30
INV_000586,PROD_070,FAC_09,46,16,22
INV_000587,PROD_007,FAC_09,41,10,15
INV_000588,PROD_092,FAC_06,47,14,20
INV_000589,PROD_078,FAC_09,48,21,29
INV_000590,PROD_095,FAC_02,40,12,24
INV_000591,PROD_027,FAC_18,54,15,29
INV_000592,PROD_085,FAC_14,59,15,28
INV_000593,PROD_148,FAC_23,42,16,22
INV_000594,PROD_019,FAC_14,30,10,19
INV_000595,PROD_119,FAC_08,51,12,25
INV_000596,PROD_116,FAC_18,51,16,23
INV_000597,PROD_035,FAC_07,36,16,25
INV_000598,PROD_097,FAC_02,50,21,31
INV_000599,PROD_130,FAC_25,57,19,33
INV_000600,PROD_028,FAC_24,34,15,27
INV_000601,PROD_065,FAC_20,56,17,25
INV_000602,PROD_073,FAC_02,44,21,28
INV_000603,PROD_034,FAC_01,32,21,30
INV_000604,PROD_095,FAC_17,54,13,23
INV_000605,PROD_073,FAC_11,32,11,21
INV_000606,PROD_123,FAC_11,49,23,29
INV_000607,PROD_023,FAC_21,32,15,26
INV_000608,PROD_147,FAC_18,52,10,22
INV_000609,PROD_079,FAC_19,59,19,25
INV_000610,PROD_141,FAC_16,48,20,25
INV_000611,PROD_141,FAC_25,34,21,33
INV_000612,PROD_063,FAC_15,33,19,25
INV_000613,PROD_129,FAC_20,32,20,31
INV_000614,PROD_052,FAC_06,56,19,29
INV_000615,PROD_040,FAC_05,38,11,22
INV_000616,PROD_125,FAC_13,46,18,27
INV_000617,PROD_045,FAC_01,36,22,36
INV_000618,PROD_013,FAC_23,44,19,24
INV_000619,PROD_050,FAC_23,53,22,27
INV_000620,PROD_103,FAC_21,58,16,23
INV_000621,PROD_039,FAC_09,40,24,34
INV_000622,PROD_137,FAC_15,38,21,30
INV_000623,PROD_056,FAC_16,32,16,23
INV_000624,PROD_110,FAC_13,55,19,33
INV_000625,PROD_018,FAC_20,46,20,33
INV_000626,PROD_130,FAC_18,53,24,32
INV_000627,PROD_012,FAC_11,50,12,26
INV_000628,PROD_045,FAC_19,37,10,20
INV_000629,PROD_040,FAC_19,40,23,29
INV_000630,PROD_100,FAC_02,55,11,23
INV_000631,PROD_038,FAC_19,37,18,32
INV_000632,PROD_148,FAC_09,37,15,25
INV_000633,PROD_095,FAC_22,57,19,30
INV_000634,PROD_141,FAC_02,43,24,36
INV_000635,PROD_149,FAC_22,55,13,23
INV_000636,PROD_090,FAC_10,40,13,18
INV_000637,PROD_020,FAC_25,37,16,23
INV_000638,PROD_059,FAC_08,52,14,24
INV_000639,PROD_129,FAC_08,57,17,23
INV_000640,PROD_134,FAC_21,59,16,30
INV_000641,PROD_096,FAC_10,42,14,28
INV_000642,PROD_040,FAC_23,46,12,24
INV_000643,PROD_068,FAC_21,33,18,23
INV_000644,PROD_027,FAC_01,56,21,26
INV_000645,PROD_044,FAC_04,36,23,29
INV_000646,PROD_044,FAC_02,55,17,29
INV_000647,PROD_121,FAC_06,37,16,27
INV_000648,PROD_010,FAC_07,48,15,20
INV_000649,PROD_077,FAC_03,54,21,28
INV_000650,PROD_069,FAC_01,55,18,28
INV_000651,PROD_003,FAC_15,45,24,38
INV_000652,PROD_107,FAC_08,47,12,18
INV_000653,PROD_077,FAC_12,36,16,22
INV_000654,PROD_049,FAC_19,43,14,26
INV_000655,PROD_076,FAC_11,52,16,26
INV_000656,PROD_111,FAC_02,35,23,33
INV_000657,PROD_091,FAC_04,59,14,24
INV_000658,PROD_005,FAC_12,49,10,19
INV_000659,PROD_046,FAC_08,56,21,30
INV_000660,PROD_061,FAC_02,54,10,22
INV_000661,PROD_142,FAC_22,57,19,30
INV_000662,PROD_074,FAC_19,40,17,25
INV_000663,PROD_088,FAC_06,56,16,25
INV_000664,PROD_122,FAC_13,49,12,24
INV_000665,PROD_148,FAC_08,36,20,26
INV_000666,PROD_111,FAC_17,33,23,31
INV_000667,PROD_013,FAC_25,32,18,25
INV_000668,PROD_082,FAC_04,31,12,18
INV_000669,PROD_136,FAC_08,49,10,21
INV_000670,PROD_038,FAC_13,32,24,33
INV_000671,PROD_102,FAC_10,37,15,26
INV_000672,PROD_067,FAC_15,58,13,23
INV_000673,PROD_085,FAC_23,42,21,29
INV_000674,PROD_088,FAC_22,37,21,34
INV_000675,PROD_016,FAC_20,34,11,24
INV_000676,PROD_115,FAC_13,51,22,29
INV_000677,PROD_096,FAC_05,36,13,20
INV_000678,PROD_004,FAC_09,58,17,22
INV_000679,PROD_067,FAC_15,34,19,28
INV_000680,PROD_057,FAC_23,55,14,27
INV_000681,PROD_125,FAC_13,43,19,29
INV_000682,PROD_032,FAC_20,39,21,28
INV_000683,PROD_123,FAC_13,47,17,24
INV_000684,PROD_085,FAC_10,35,15,27
INV_000685,PROD_129,FAC_09,51,23,37
INV_000686,PROD_091,FAC_09,50,21,29
INV_000687,PROD_052,FAC_19,45,22,30
INV_000688,PROD_080,FAC_04,36,22,36
INV_000689,PROD_034,FAC_10,49,16,30
INV_000690,PROD_069,FAC_16,39,23,29
INV_000691,PROD_046,FAC_12,34,23,32
INV_000692,PROD_061,FAC_21,42,23,30
INV_000693,PROD_003,FAC_05,47,16,23
INV_000694,PROD_119,FAC_01,43,10,18
INV_000695,PROD_045,FAC_01,38,21,30
INV_000696,PROD_082,FAC_24,47,12,19
INV_000697,PROD_017,FAC_20,50,18,30
INV_000698,PROD_045,FAC_08,56,16,24
INV_000699,PROD_090,FAC_11,49,16,29
INV_000700,PROD_121,FAC_11,57,12,21
INV_000701,PROD_036,FAC_20,59,17,25
INV_000702,PROD_009,FAC_01,30,12,22
INV_000703,PROD_076,FAC_14,57,21,32
INV_000704,PROD_034,FAC_20,30,11,25
INV_000705,PROD_094,FAC_08,39,11,18
INV_000706,PROD_087,FAC_22,34,11,23
INV_000707,PROD_126,FAC_21,36,10,19
INV_000708,PROD_071,FAC_22,51,24,30
INV_000709,PROD_081,FAC_19,58,11,20
INV_000710,PROD_047,FAC_17,39,13,25
INV_000711,PROD_100,FAC_23,58,14,21
INV_000712,PROD_021,FAC_01,38,19,31
INV_000713,PROD_034,FAC_05,49,16,22
INV_000714,PROD_027,FAC_24,59,10,21
INV_000715,PROD_067,FAC_21,33,24,30
INV_000716,PROD_117,FAC_17,55,14,23
INV_000717,PROD_092,FAC_14,46,19,31
INV_000718,PROD_037,FAC_23,50,24,30
INV_000719,PROD_145,FAC_08,39,16,21
INV_000720,PROD_036,FAC_08,33,13,19
INV_000721,PROD_018,FAC_21,41,19,30
INV_000722,PROD_092,FAC_14,51,24,33
INV_000723,PROD_129,FAC_03,46,21,29
INV_000724,PROD_115,FAC_04,32,22,35
INV_000725,PROD_055,FAC_14,41,20,33
INV_000726,PROD_046,FAC_16,45,21,27
INV_000727,PROD_055,FAC_05,46,12,22
INV_000728,PROD_048,FAC_25,30,20,33
INV_000729,PROD_147,FAC_07,45,22,34
INV_000730,PROD_025,FAC_07,37,17,25
INV_000731,PROD_121,FAC_02,42,19,24
INV_000732,PROD_124,FAC_23,31,15,23
INV_000733,PROD_049,FAC_23,47,21,28
INV_000734,PROD_030,FAC_07,34,23,37
INV_000735,PROD_021,FAC_08,32,11,20
INV_000736,PROD_101,FAC_09,51,16,30
INV_000737,PROD_084,FAC_11,33,15,28
INV_000738,PROD_033,FAC_14,55,17,27
INV_000739,PROD_043,FAC_04,47,21,26
INV_000740,PROD_062,FAC_17,36,16,30
INV_000741,PROD_063,FAC_20,30,10,15
INV_000742,PROD_133,FAC_17,49,16,23
INV_000743,PROD_088,FAC_17,37,23,37
INV_000744,PROD_075,FAC_09,40,13,23
INV_000745,PROD_027,FAC_09,43,19,27
INV_000746,PROD_054,FAC_21,57,23,33
INV_000747,PROD_042,FAC_05,42,24,35
INV_000748,PROD_041,FAC_09,42,16,26
INV_000749,PROD_018,FAC_13,51,13,18
INV_000750,PROD_062,FAC_18,41,14,28
INV_000751,PROD_099,FAC_18,59,15,24
INV_000752,PROD_109,FAC_10,55,23,36
INV_000753,PROD_068,FAC_13,35,13,19
INV_000754,PROD_041,FAC_05,47,24,30
INV_000755,PROD_028,FAC_09,36,15,23
INV_000756,PROD_062,FAC_10,49,13,25
INV_000757,PROD_113,FAC_25,46,18,30
INV_000758,PROD_097,FAC_14,33,17,28
INV_000759,PROD_027,FAC_03,47,22,28
INV_000760,PROD_088,FAC_16,44,10,16
INV_000761,PROD_100,FAC_18,45,13,20
INV_000762,PROD_068,FAC_23,40,23,32
INV_000763,PROD_102,FAC_05,42,24,35
INV_000764,PROD_145,FAC_02,40,19,33
INV_000765,PROD_118,FAC_15,42,15,27
INV_000766,PROD_002,FAC_25,53,21,26
INV_000767,PROD_083,FAC_23,46,20,34
INV_000768,PROD_008,FAC_23,47,21,34
INV_000769,PROD_033,FAC_01,59,10,19
INV_000770,PROD_001,FAC_14,58,20,25
INV_000771,PROD_004,FAC_12,46,21,34
INV_000772,PROD_026,FAC_13,36,20,26
INV_000773,PROD_019,FAC_15,35,11,23
INV_000774,PROD_149,FAC_17,49,22,33
INV_000775,PROD_048,FAC_20,41,23,29
INV_000776,PROD_082,FAC_09,56,11,20
INV_000777,PROD_145,FAC_01,47,13,25
INV_000778,PROD_093,FAC_14,39,10,19
INV_000779,PROD_041,FAC_22,52,11,20
INV_000780,PROD_080,FAC_21,48,24,37
INV_000781,PROD_096,FAC_01,54,16,28
INV_000782,PROD_090,FAC_16,49,13,26
INV_000783,PROD_086,FAC_19,47,12,24
INV_000784,PROD_147,FAC_01,37,19,33
INV_000785,PROD_012,FAC_17,41,12,17
INV_000786,PROD_032,FAC_04,59,12,25
INV_000787,PROD_056,FAC_12,44,12,21
INV_000788,PROD_124,FAC_02,34,22,36
INV_000789,PROD_068,FAC_10,38,14,22
INV_000790,PROD_143,FAC_14,53,19,29
INV_000791,PROD_136,FAC_25,34,15,22
INV_000792,PROD_075,FAC_22,53,19,32
INV_000793,PROD_090,FAC_02,42,10,15
INV_000794,PROD_016,FAC_15,57,21,26
INV_000795,PROD_111,FAC_02,50,12,24
INV_000796,PROD_022,FAC_09,30,12,24
INV_000797,PROD_026,FAC_01,57,13,22
INV_000798,PROD_103,FAC_20,31,15,25
INV_000799,PROD_027,FAC_22,59,13,18
INV_000800,PROD_010,FAC_09,44,15,24
INV_000801,PROD_057,FAC_20,49,10,17
INV_000802,PROD_037,FAC_10,37,23,28
INV_000803,PROD_090,FAC_14,54,15,20
INV_000804,PROD_117,FAC_15,32,19,28
INV_000805,PROD_087,FAC_07,55,22,33
INV_000806,PROD_018,FAC_18,31,23,30
INV_000807,PROD_031,FAC_15,59,16,24
INV_000808,PROD_033,FAC_13,40,12,23
INV_000809,PROD_104,FAC_05,58,14,21
INV_000810,PROD_024,FAC_22,59,22,30
INV_000811,PROD_033,FAC_15,50,22,32
INV_000812,PROD_093,FAC_20,49,11,23
INV_000813,PROD_083,FAC_09,47,23,35
INV_000814,PROD_126,FAC_05,37,10,16
INV_000815,PROD_148,FAC_04,43,15,25
INV_000816,PROD_003,FAC_23,33,20,30
INV_000817,PROD_013,FAC_15,41,22,30
INV_000818,PROD_022,FAC_11,39,22,30
INV_000819,PROD_051,FAC_24,32,17,27
INV_000820,PROD_115,FAC_13,44,24,36
INV_000821,PROD_137,FAC_19,55,23,31
INV_000822,PROD_007,FAC_08,49,12,26
INV_000823,PROD_101,FAC_17,45,15,27
INV_000824,PROD_076,FAC_23,51,17,31
INV_000825,PROD_018,FAC_04,34,21,28
INV_000826,PROD_062,FAC_17,57,11,21
INV_000827,PROD_066,FAC_18,32,20,25
INV_000828,PROD_117,FAC_22,50,11,20
INV_000829,PROD_061,FAC_22,40,11,17
INV_000830,PROD_084,FAC_04,37,13,19
INV_000831,PROD_024,FAC_22,53,21,32
INV_000832,PROD_064,FAC_05,58,22,29
INV_000833,PROD_079,FAC_08,37,10,15
INV_000834,PROD_087,FAC_21,35,18,26
INV_000835,PROD_076,FAC_05,36,17,25
INV_000836,PROD_056,FAC_12,35,24,31
INV_000837,PROD_036,FAC_17,46,17,25
INV_000838,PROD_028,FAC_07,31,11,22
INV_000839,PROD_008,FAC_25,34,23,30
INV_000840,PROD_142,FAC_25,45,11,20
INV_000841,PROD_082,FAC_08,47,16,21
INV_000842,PROD_056,FAC_16,43,24,37
INV_000843,PROD_104,FAC_04,59,18,31
INV_000844,PROD_090,FAC_17,53,18,27
INV_000845,PROD_028,FAC_09,37,12,18
INV_000846,PROD_005,FAC_25,50,16,22
INV_000847,PROD_117,FAC_20,32,22,28
INV_000848,PROD_037,FAC_19,40,21,26
INV_000849,PROD_098,FAC_09,48,10,20
INV_000850,PROD_043,FAC_14,37,19,29
INV_000851,PROD_005,FAC_04,47,23,30
INV_000852,PROD_087,FAC_03,55,10,15
INV_000853,PROD_112,FAC_17,57,20,34
INV_000854,PROD_035,FAC_24,32,24,36
INV_000855,PROD_043,FAC_20,38,13,20
INV_000856,PROD_011,FAC_08,33,10,22
INV_000857,PROD_133,FAC_16,44,15,21
INV_000858,PROD_065,FAC_04,33,13,21
INV_000859,PROD_089,FAC_05,46,18,31
INV_000860,PROD_141,FAC_24,54,18,24
INV_000861,PROD_091,FAC_21,51,19,26
INV_000862,PROD_029,FAC_01,54,12,19
INV_000863,PROD_110,FAC_11,53,17,29
INV_000864,PROD_132,FAC_20,43,12,18
INV_000865,PROD_084,FAC_21,50,17,29
INV_000866,PROD_080,FAC_10,51,11,22
INV_000867,PROD_031,FAC_12,30,12,22
INV_000868,PROD_123,FAC_19,45,14,19
INV_000869,PROD_020,FAC_14,44,10,21
INV_000870,PROD_087,FAC_07,32,18,30
INV_000871,PROD_123,FAC_18,51,16,24
INV_000872,PROD_084,FAC_03,51,19,27
INV_000873,PROD_105,FAC_16,51,17,31
INV_000874,PROD_101,FAC_16,56,18,29
INV_000875,PROD_101,FAC_24,52,24,31
INV_000876,PROD_038,FAC_17,50,17,30
INV_000877,PROD_022,FAC_14,37,24,38
INV_000878,PROD_013,FAC_08,48,16,25
INV_000879,PROD_056,FAC_04,56,14,26
INV_000880,PROD_117,FAC_01,48,15,20
INV_000881,PROD_127,FAC_23,37,15,25
INV_000882,PROD_101,FAC_19,54,24,33
INV_000883,PROD_035,FAC_17,38,10,22
INV_000884,PROD_094,FAC_10,49,13,26
INV_000885,PROD_092,FAC_01,45,19,24
INV_000886,PROD_114,FAC_11,35,12,20
INV_000887,PROD_022,FAC_13,47,15,27
INV_000888,PROD_125,FAC_08,45,23,36
INV_000889,PROD_021,FAC_14,49,10,23
INV_000890,PROD_124,FAC_05,33,16,22
INV_000891,PROD_028,FAC_13,52,22,36
INV_000892,PROD_146,FAC_05,45,19,29
INV_000893,PROD_073,FAC_18,50,11,24
INV_000894,PROD_073,FAC_10,47,13,20
INV_000895,PROD_072,FAC_20,57,17,30
INV_000896,PROD_036,FAC_05,52,19,33
INV_000897,PROD_083,FAC_04,40,13,18
INV_000898,PROD_053,FAC_05,43,22,35
INV_000899,PROD_032,FAC_18,40,23,30
INV_000900,PROD_051,FAC_04,58,15,20
INV_000901,PROD_024,FAC_19,41,12,20
INV_000902,PROD_008,FAC_23,34,13,19
INV_000903,PROD_012,FAC_06,30,13,27
INV_000904,PROD_114,FAC_18,43,12,26
INV_000905,PROD_059,FAC_23,59,12,24
INV_000906,PROD_145,FAC_18,48,10,16
INV_000907,PROD_081,FAC_24,49,21,30
INV_000908,PROD_026,FAC_24,31,16,21
INV_000909,PROD_026,FAC_03,58,21,34
INV_000910,PROD_145,FAC_16,51,14,27
INV_000911,PROD_081,FAC_13,52,11,21
INV_000912,PROD_085,FAC_03,48,17,31
INV_000913,PROD_149,FAC_15,54,13,18
INV_000914,PROD_082,FAC_25,41,17,24
INV_000915,PROD_092,FAC_25,43,12,23
INV_000916,PROD_139,FAC_20,55,12,25
INV_000917,PROD_089,FAC_03,59,14,21
INV_000918,PROD_036,FAC_08,38,19,26
INV_000919,PROD_017,FAC_16,35,19,33
INV_000920,PROD_097,FAC_19,44,12,18
INV_000921,PROD_007,FAC_12,34,24,38
INV_000922,PROD_013,FAC_11,40,16,30
INV_000923,PROD_057,FAC_02,54,23,35
INV_000924,PROD_134,FAC_09,50,23,31
INV_000925,PROD_143,FAC_15,46,17,29
INV_000926,PROD_070,FAC_18,33,16,21
INV_000927,PROD_007,FAC_06,59,24,31
INV_000928,PROD_116,FAC_20,41,24,29
INV_000929,PROD_009,FAC_08,34,18,26
INV_000930,PROD_121,FAC_07,56,22,35
INV_000931,PROD_040,FAC_07,56,24,30
INV_000932,PROD_020,FAC_06,33,23,37
INV_000933,PROD_008,FAC_18,32,19,26
INV_000934,PROD_094,FAC_15,52,21,34
INV_000935,PROD_062,FAC_25,38,21,30
INV_000936,PROD_131,FAC_07,41,16,22
INV_000937,PROD_149,FAC_05,35,24,38
INV_000938,PROD_140,FAC_17,37,18,31
INV_000939,PROD_106,FAC_24,40,20,27
INV_000940,PROD_129,FAC_20,31,22,30
INV_000941,PROD_055,FAC_19,44,24,29
INV_000942,PROD_090,FAC_22,50,24,30
INV_000943,PROD_101,FAC_11,47,19,29
INV_000944,PROD_009,FAC_13,39,20,29
INV_000945,PROD_141,FAC_12,42,11,17
INV_000946,PROD_142,FAC_02,45,19,30
INV_000947,PROD_020,FAC_04,42,12,18
INV_000948,PROD_134,FAC_10,33,14,28
INV_000949,PROD_132,FAC_22,46,11,19
INV_000950,PROD_105,FAC_05,47,13,25
INV_000951,PROD_040,FAC_20,41,21,29
INV_000952,PROD_084,FAC_21,52,18,30
INV_000953,PROD_095,FAC_05,47,15,23
INV_000954,PROD_022,FAC_11,49,17,31
INV_000955,PROD_121,FAC_07,36,18,26
INV_000956,PROD_118,FAC_12,37,22,28
INV_000957,PROD_081,FAC_15,55,22,36
INV_000958,PROD_025,FAC_11,39,17,22
INV_000959,PROD_057,FAC_11,36,22,27
INV_000960,PROD_072,FAC_21,42,23,34
INV_000961,PROD_028,FAC_03,53,17,26
INV_000962,PROD_064,FAC_07,57,15,26
INV_000963,PROD_043,FAC_18,53,15,22
INV_000964,PROD_068,FAC_25,34,23,34
INV_000965,PROD_053,FAC_08,37,12,24
INV_000966,PROD_139,FAC_01,44,17,31
INV_000967,PROD_021,FAC_10,31,17,30
INV_000968,PROD_021,FAC_02,46,15,27
INV_000969,PROD_060,FAC_15,46,19,32
INV_000970,PROD_040,FAC_10,44,13,25
INV_000971,PROD_117,FAC_09,50,11,20
INV_000972,PROD_135,FAC_05,32,16,24
INV_000973,PROD_014,FAC_05,35,14,26
INV_000974,PROD_115,FAC_13,54,23,31
INV_000975,PROD_030,FAC_16,44,16,23
INV_000976,PROD_017,FAC_02,56,16,29
INV_000977,PROD_011,FAC_03,38,22,27
INV_000978,PROD_106,FAC_17,58,14,21
INV_000979,PROD_031,FAC_19,33,24,37
INV_000980,PROD_127,FAC_20,34,11,24
INV_000981,PROD_037,FAC_22,30,11,21
INV_000982,PROD_139,FAC_01,54,16,29
INV_000983,PROD_047,FAC_14,53,18,32
INV_000984,PROD_036,FAC_03,44,19,29
INV_000985,PROD_087,FAC_05,48,11,19
INV_000986,PROD_129,FAC_18,49,16,27
INV_000987,PROD_088,FAC_18,48,10,24
INV_000988,PROD_131,FAC_24,45,10,15
INV_000989,PROD_116,FAC_08,46,12,19
INV_000990,PROD_133,FAC_24,43,16,21
INV_000991,PROD_070,FAC_02,35,10,21
INV_000992,PROD_031,FAC_22,40,15,24
INV_000993,PROD_137,FAC_18,42,24,34
INV_000994,PROD_080,FAC_15,58,15,27
INV_000995,PROD_041,FAC_04,46,13,25
INV_000996,PROD_110,FAC_07,53,15,28
INV_000997,PROD_013,FAC_19,39,15,24
INV_000998,PROD_058,FAC_12,59,14,24
INV_000999,PROD_044,FAC_06,55,15,23
INV_001000,PROD_049,FAC_08,57,11,19
INV_001001,PROD_109,FAC_09,51,20,29
INV_001002,PROD_016,FAC_11,38,22,34
INV_001003,PROD_081,FAC_15,38,14,24
INV_001004,PROD_005,FAC_20,58,20,34
INV_001005,PROD_108,FAC_06,50,12,21
INV_001006,PROD_001,FAC_21,58,24,31
INV_001007,PROD_028,FAC_25,51,23,30
INV_001008,PROD_100,FAC_14,52,24,37
INV_001009,PROD_148,FAC_05,55,22,31
INV_001010,PROD_121,FAC_21,46,12,17
INV_001011,PROD_099,FAC_09,51,10,16
INV_001012,PROD_139,FAC_15,54,20,28
INV_001013,PROD_020,FAC_10,47,14,28
INV_001014,PROD_026,FAC_04,52,15,26
INV_001015,PROD_036,FAC_14,45,20,31
INV_001016,PROD_017,FAC_14,42,18,32
INV_001017,PROD_128,FAC_22,37,17,29
INV_001018,PROD_016,FAC_04,49,12,20
INV_001019,PROD_078,FAC_10,57,17,31
INV_001020,PROD_029,FAC_25,45,15,24
INV_001021,PROD_136,FAC_14,59,12,24
INV_001022,PROD_031,FAC_01,58,19,28
INV_001023,PROD_064,FAC_24,30,13,27
INV_001024,PROD_059,FAC_20,30,18,32
INV_001025,PROD_144,FAC_23,39,24,32
INV_001026,PROD_008,FAC_18,52,11,19
INV_001027,PROD_120,FAC_13,58,15,28
INV_001028,PROD_138,FAC_24,41,18,28
INV_001029,PROD_077,FAC_10,48,13,21
INV_001030,PROD_093,FAC_07,47,16,30
INV_001031,PROD_095,FAC_06,44,11,18
INV_001032,PROD_093,FAC_03,53,17,22
INV_001033,PROD_022,FAC_06,48,15,26
INV_001034,PROD_080,FAC_12,57,10,20
INV_001035,PROD_112,FAC_01,57,12,20
INV_001036,PROD_137,FAC_09,35,17,30
INV_001037,PROD_051,FAC_12,48,20,30
INV_001038,PROD_144,FAC_11,33,15,25
INV_001039,PROD_138,FAC_13,46,17,26
INV_001040,PROD_061,FAC_10,40,24,38
INV_001041,PROD_023,FAC_20,51,20,34
INV_001042,PROD_090,FAC_08,53,17,26
INV_001043,PROD_115,FAC_09,38,21,30
INV_001044,PROD_143,FAC_02,46,11,18
INV_001045,PROD_080,FAC_22,44,14,19
INV_001046,PROD_076,FAC_20,43,23,35
INV_001047,PROD_121,FAC_22,54,15,25
INV_001048,PROD_026,FAC_03,35,24,35
INV_001049,PROD_114,FAC_05,50,16,21
INV_001050,PROD_125,FAC_05,34,18,30
INV_001051,PROD_108,FAC_09,50,23,29
INV_001052,PROD_133,FAC_13,56,18,31
INV_001053,PROD_016,FAC_20,33,23,33
INV_001054,PROD_123,FAC_09,46,24,34
INV_001055,PROD_082,FAC_07,51,15,25
INV_001056,PROD_119,FAC_06,43,16,28
INV_001057,PROD_026,FAC_02,47,21,26
INV_001058,PROD_107,FAC_16,43,14,25
INV_001059,PROD_135,FAC_21,53,19,24
INV_001060,PROD_142,FAC_01,34,10,22
INV_001061,PROD_102,FAC_04,52,14,22
INV_001062,PROD_117,FAC_09,57,23,33
INV_001063,PROD_139,FAC_08,44,23,37
INV_001064,PROD_130,FAC_02,49,15,27
INV_001065,PROD_122,FAC_23,53,19,31
INV_001066,PROD_082,FAC_05,32,10,21
INV_001067,PROD_077,FAC_11,48,10,18
INV_001068,PROD_002,FAC_11,33,16,28
INV_001069,PROD_143,FAC_02,44,15,27
INV_001070,PROD_009,FAC_11,33,13,18
INV_001071,PROD_138,FAC_24,36,15,28
INV_001072,PROD_032,FAC_22,45,13,23
INV_001073,PROD_044,FAC_19,43,20,25
INV_001074,PROD_069,FAC_20,32,21,28
INV_001075,PROD_030,FAC_03,35,15,22
INV_001076,PROD_058,FAC_08,39,21,35
INV_001077,PROD_043,FAC_08,42,13,26
INV_001078,PROD_135,FAC_23,54,21,35
INV_001079,PROD_139,FAC_03,32,21,32
INV_001080,PROD_062,FAC_10,33,13,18
INV_001081,PROD_003,FAC_16,59,17,27
INV_001082,PROD_062,FAC_09,47,18,24
INV_001083,PROD_112,FAC_02,35,24,34
INV_001084,PROD_134,FAC_14,34,23,29
INV_001085,PROD_137,FAC_07,38,16,29
INV_001086,PROD_041,FAC_09,45,17,31
INV_001087,PROD_044,FAC_10,44,13,27
INV_001088,PROD_120,FAC_14,49,12,22
INV_001089,PROD_147,FAC_22,39,10,22
INV_001090,PROD_032,FAC_23,49,11,16
INV_001091,PROD_012,FAC_15,30,18,28
INV_001092,PROD_123,FAC_02,55,23,34
INV_001093,PROD_124,FAC_05,41,16,28
INV_001094,PROD_109,FAC_23,30,24,33
INV_001095,PROD_150,FAC_23,56,22,29
INV_001096,PROD_080,FAC_15,31,22,28
INV_001097,PROD_036,FAC_25,50,12,24
INV_001098,PROD_113,FAC_25,43,18,30
INV_001099,PROD_121,FAC_10,37,22,27
INV_001100,PROD_064,FAC_10,34,15,27
INV_001101,PROD_064,FAC_10,51,24,36
INV_001102,PROD_004,FAC_07,38,24,37
INV_001103,PROD_016,FAC_08,59,11,18
INV_001104,PROD_070,FAC_07,54,11,20
INV_001105,PROD_026,FAC_18,59,12,25
INV_001106,PROD_133,FAC_10,56,15,28
INV_001107,PROD_056,FAC_20,57,23,35
INV_001108,PROD_060,FAC_13,55,22,29
INV_001109,PROD_121,FAC_07,31,10,19
INV_001110,PROD_082,FAC_11,54,20,28
INV_001111,PROD_053,FAC_25,35,22,32
INV_001112,PROD_039,FAC_18,43,16,21
INV_001113,PROD_018,FAC_16,37,10,18
INV_001114,PROD_110,FAC_10,45,20,32
INV_001115,PROD_080,FAC_02,39,23,34
INV_001116,PROD_036,FAC_05,33,21,32
INV_001117,PROD_129,FAC_16,59,20,27
INV_001118,PROD_059,FAC_12,36,17,31
INV_001119,PROD_015,FAC_24,31,13,23
INV_001120,PROD_135,FAC_01,55,13,19
INV_001121,PROD_049,FAC_15,52,24,34
INV_001122,PROD_021,FAC_14,58,13,18
INV_001123,PROD_007,FAC_12,48,16,27
INV_001124,PROD_066,FAC_14,39,20,27
INV_001125,PROD_128,FAC_10,58,15,26
INV_001126,PROD_031,FAC_14,47,20,25
INV_001127,PROD_063,FAC_03,57,12,25
INV_001128,PROD_135,FAC_01,56,13,18
INV_001129,PROD_123,FAC_02,37,21,30
INV_001130,PROD_112,FAC_08,58,22,34
INV_001131,PROD_021,FAC_21,56,14,25
INV_001132,PROD_108,FAC_22,33,23,32
INV_001133,PROD_098,FAC_18,53,22,28
INV_001134,PROD_116,FAC_13,47,21,26
INV_001135,PROD_145,FAC_04,55,16,22
INV_001136,PROD_022,FAC_22,44,20,32
INV_001137,PROD_021,FAC_19,58,19,27
INV_001138,PROD_043,FAC_25,49,14,24
INV_001139,PROD_104,FAC_19,45,23,33
INV_001140,PROD_047,FAC_16,50,19,28
INV_001141,PROD_121,FAC_05,35,20,30
INV_001142,PROD_081,FAC_04,54,12,26
INV_001143,PROD_001,FAC_23,47,14,26
INV_001144,PROD_134,FAC_16,36,15,25
INV_001145,PROD_091,FAC_18,34,19,32
INV_001146,PROD_065,FAC_02,31,20,25
INV_001147,PROD_057,FAC_14,43,15,25
INV_001148,PROD_011,FAC_19,55,17,27
INV_001149,PROD_106,FAC_19,49,13,23
INV_001150,PROD_044,FAC_25,36,11,20
INV_001151,PROD_037,FAC_20,57,18,29
INV_001152,PROD_126,FAC_19,54,18,31
INV_001153,PROD_077,FAC_24,52,10,19
INV_001154,PROD_097,FAC_11,32,22,32
INV_001155,PROD_014,FAC_18,52,19,31
INV_001156,PROD_061,FAC_10,57,11,21
INV_001157,PROD_009,FAC_02,38,15,20
INV_001158,PROD_037,FAC_19,34,16,28
INV_001159,PROD_091,FAC_04,48,19,24
INV_001160,PROD_074,FAC_16,46,14,19
INV_001161,PROD_140,FAC_08,48,17,26
